,home_team_id,away_team_id,home_result,away_result,result,extra_time,penalties,replay,date,round,city,id_stadium,edition
7017,Equatorial Guinea,Cape Verde,4,3,home_team,False,False,False,,Preliminary,Malabo,,2014
7018,Tanzania,Morocco,3,1,home_team,False,False,False,,Preliminary,Dar es Salaam,,2014
7019,Ghana,Sudan,4,0,home_team,False,False,False,,Preliminary,Kumasi,,2014
7020,Lesotho,Zambia,1,1,draw,False,False,False,,Preliminary,Maseru,,2014
7021,Mozambique,Guinea,0,0,draw,False,False,False,,Preliminary,Maputo,,2014
7022,Rwanda,Mali,1,2,away_team,False,False,False,,Preliminary,Kigali,,2014
7023,D.R. Congo,Libya,0,0,draw,False,False,False,,Preliminary,Kinshasa,,2014
7024,Liberia,Uganda,2,0,home_team,False,False,False,,Preliminary,Paynesville,,2014
7025,Belgium,Macedonia,1,0,home_team,False,False,False,,Preliminary,Bruxelles,,2014
7026,Serbia,Scotland,2,0,home_team,False,False,False,,Preliminary,Novi Sad,,2014
7027,Wales,Croatia,1,2,away_team,False,False,False,,Preliminary,Swansea,,2014
7028,Armenia,Czech Republic,0,3,away_team,False,False,False,,Preliminary,Erevan,,2014
7029,Denmark,Bulgaria,1,1,draw,False,False,False,,Preliminary,København,,2014
7030,Malta,Italy,0,2,away_team,False,False,False,,Preliminary,TaQali,,2014
7031,Germany,Kazakhstan,4,1,home_team,False,False,False,,Preliminary,Nürnberg,,2014
7032,Ireland,Austria,2,2,draw,False,False,False,,Preliminary,Dublin,,2014
7033,Estonia,Andorra,2,0,home_team,False,False,False,,Preliminary,Tallinn,,2014
7034,Netherlands,Romania,4,0,home_team,False,False,False,,Preliminary,Amsterdam,,2014
7035,Turkey,Hungary,1,1,draw,False,False,False,,Preliminary,İstanbul,,2014
7036,Northern Ireland,Israel,0,2,away_team,False,False,False,,Preliminary,Belfast,,2014
7037,Azerbaijan,Portugal,0,2,away_team,False,False,False,,Preliminary,Baku,,2014
7038,Montenegro,England,1,1,draw,False,False,False,,Preliminary,Podgorica,,2014
7039,Ukraine,Moldova,2,1,home_team,False,False,False,,Preliminary,Odessa,,2014
7040,Poland,San Marino,5,0,home_team,False,False,False,,Preliminary,Warszawa,,2014
7041,France,Spain,0,1,away_team,False,False,False,,Preliminary,Paris,,2014
7042,Bolivia,Argentina,1,1,draw,False,False,False,,Preliminary,La Paz,,2014
7043,Venezuela,Colombia,1,0,home_team,False,False,False,,Preliminary,Ciudad Guayana,,2014
7044,Chile,Uruguay,2,0,home_team,False,False,False,,Preliminary,Santiago,,2014
7045,Ecuador,Paraguay,4,1,home_team,False,False,False,,Preliminary,Quito,,2014
7046,Costa Rica,Jamaica,2,0,home_team,False,False,False,,Preliminary,San José,,2014
7047,Mexico,USA,0,0,draw,False,False,False,,Preliminary,México DF,,2014
7048,Panama,Honduras,2,0,home_team,False,False,False,,Preliminary,Panamá,,2014
7049,Uzbekistan,Lebanon,1,0,home_team,False,False,False,,Preliminary,Tashkent,,2014
7050,South Korea,Qatar,2,1,home_team,False,False,False,,Preliminary,Seoul,,2014
7051,Jordan,Japan,2,1,home_team,False,False,False,,Preliminary,Amman,,2014
7052,Australia,Oman,2,2,draw,False,False,False,,Preliminary,Sydney,,2014
7053,New Caledonia,Tahiti,1,0,home_team,False,False,False,,Preliminary,Nouméa,,2014
7054,Solomon Islands,New Zealand,0,2,away_team,False,False,False,,Preliminary,Honiara,,2014
7055,Egypt,Zimbabwe,2,1,home_team,False,False,False,,Preliminary,Alexandria,,2014
7056,Algeria,Benin,3,1,home_team,False,False,False,,Preliminary,Blida,,2014
7057,Jamaica,Mexico,0,1,away_team,False,False,False,,Preliminary,Kingston,,2014
7058,Qatar,Iran,0,1,away_team,False,False,False,,Preliminary,Doha,,2014
7059,Lebanon,South Korea,1,1,draw,False,False,False,,Preliminary,Beirut,,2014
7060,Japan,Australia,1,1,draw,False,False,False,,Preliminary,Saitama,,2014
7061,Oman,Iraq,1,0,home_team,False,False,False,,Preliminary,Muscat,,2014
7062,Kenya,Nigeria,0,1,away_team,False,False,False,,Preliminary,Nairobi,,2014
7063,Malawi,Namibia,0,0,draw,False,False,False,,Preliminary,Blantyre,,2014
7064,Belgium,Serbia,2,1,home_team,False,False,False,,Preliminary,Bruxelles,,2014
7065,Croatia,Scotland,0,1,away_team,False,False,False,,Preliminary,Zagreb,,2014
7066,Armenia,Malta,0,1,away_team,False,False,False,,Preliminary,Erevan,,2014
7067,Czech Republic,Italy,0,0,draw,False,False,False,,Preliminary,Praha,,2014
7068,Austria,Sweden,2,1,home_team,False,False,False,,Preliminary,Wien,,2014
7069,Ireland,Faroe Islands,3,0,home_team,False,False,False,,Preliminary,Dublin,,2014
7070,Albania,Norway,1,1,draw,False,False,False,,Preliminary,Tiranë,,2014
7071,Iceland,Slovenia,2,4,away_team,False,False,False,,Preliminary,Reykjavík,,2014
7072,Portugal,Russia,1,0,home_team,False,False,False,,Preliminary,Lisboa,,2014
7073,Azerbaijan,Luxembourg,1,1,draw,False,False,False,,Preliminary,Baku,,2014
7074,Lithuania,Greece,0,1,away_team,False,False,False,,Preliminary,Vilnius,,2014
7075,Latvia,Bosnia-Herzegovina,0,5,away_team,False,False,False,,Preliminary,Rīga,,2014
7076,Liechtenstein,Slovakia,1,1,draw,False,False,False,,Preliminary,Vaduz,,2014
7077,Montenegro,Ukraine,0,4,away_team,False,False,False,,Preliminary,Podgorica,,2014
7078,Moldova,Poland,1,1,draw,False,False,False,,Preliminary,Chişinău,,2014
7079,Finland,Belarus,1,0,home_team,False,False,False,,Preliminary,Helsinki,,2014
7080,Argentina,Colombia,0,0,draw,False,False,False,,Preliminary,Buenos Aires,,2014
7081,Peru,Ecuador,1,0,home_team,False,False,False,,Preliminary,Lima,,2014
7082,Paraguay,Chile,1,2,away_team,False,False,False,,Preliminary,Asunción,,2014
7083,Bolivia,Venezuela,1,1,draw,False,False,False,,Preliminary,La Paz,,2014
7084,Panama,Mexico,0,0,draw,False,False,False,,Preliminary,Panamá,,2014
7085,Costa Rica,Honduras,1,0,home_team,False,False,False,,Preliminary,San José,,2014
7086,Jamaica,USA,1,2,away_team,False,False,False,,Preliminary,Kingston,,2014
7087,Sudan,Ghana,1,3,away_team,False,False,False,,Preliminary,Omdurman,,2014
7088,Libya,D.R. Congo,0,0,draw,False,False,False,,Preliminary,Tripoli,,2014
7089,Switzerland,Cyprus,1,0,home_team,False,False,False,,Preliminary,Genève,,2014
7090,Botswana,Ethiopia,1,2,away_team,False,False,False,,Preliminary,Lobatse,,2014
7091,Central African Republic,South Africa,0,3,away_team,False,False,False,,Preliminary,Yaoundé,,2014
7092,Cape Verde,Equatorial Guinea,2,1,home_team,False,False,False,,Preliminary,Praia,,2014
7093,Sierra Leone,Tunisia,2,2,draw,False,False,False,,Preliminary,Freetown,,2014
7094,Morocco,Tanzania,2,1,home_team,False,False,False,,Preliminary,Marrakech,,2014
7095,Gambia,Ivory Coast,0,3,away_team,False,False,False,,Preliminary,Bakau,,2014
7096,Zambia,Lesotho,4,0,home_team,False,False,False,,Preliminary,Ndola,,2014
7097,Gabon,Congo,0,0,draw,False,False,False,,Preliminary,Franceville,,2014
7098,Angola,Senegal,1,1,draw,False,False,False,,Preliminary,Luanda,,2014
7099,Uganda,Liberia,1,0,home_team,False,False,False,,Preliminary,Kampala,,2014
7100,Niger,Burkina Faso,0,1,away_team,False,False,False,,Preliminary,Niamey,,2014
7101,Zimbabwe,Egypt,2,4,away_team,False,False,False,,Preliminary,Harare,,2014
7102,Guinea,Mozambique,6,1,home_team,False,False,False,,Preliminary,Conakry,,2014
7103,Benin,Algeria,1,3,away_team,False,False,False,,Preliminary,Porto-Novo,,2014
7104,Mali,Rwanda,1,1,draw,False,False,False,,Preliminary,Bamako,,2014
7105,Togo,Cameroon,2,0,home_team,False,False,False,,Preliminary,Lomé,,2014
7106,Denmark,Armenia,0,4,away_team,False,False,False,,Preliminary,København,,2014
7107,Sweden,Faroe Islands,2,0,home_team,False,False,False,,Preliminary,Stockholm,,2014
7108,Belarus,Finland,1,1,draw,False,False,False,,Preliminary,Gomel,,2014
7109,Chile,Bolivia,3,1,home_team,False,False,False,,Preliminary,Santiago,,2014
7110,Colombia,Peru,2,0,home_team,False,False,False,,Preliminary,Barranquilla,,2014
7111,Ecuador,Argentina,1,1,draw,False,False,False,,Preliminary,Quito,,2014
7112,Venezuela,Uruguay,0,1,away_team,False,False,False,,Preliminary,Puerto Ordaz,,2014
7113,Honduras,Jamaica,2,0,home_team,False,False,False,,Preliminary,Tegucigalpa,,2014
7114,USA,Panama,2,0,home_team,False,False,False,,Preliminary,Seattle,,2014
7115,Mexico,Costa Rica,0,0,draw,False,False,False,,Preliminary,México DF,,2014
7116,Iran,Lebanon,4,0,home_team,False,False,False,,Preliminary,Tehran,,2014
7117,South Korea,Uzbekistan,1,0,home_team,False,False,False,,Preliminary,Seoul,,2014
7118,Iraq,Japan,0,1,away_team,False,False,False,,Preliminary,Doha,,2014
7119,Australia,Jordan,4,0,home_team,False,False,False,,Preliminary,Melbourne,,2014
7120,Namibia,Nigeria,1,1,draw,False,False,False,,Preliminary,Windhoek,,2014
7121,Malawi,Kenya,2,2,draw,False,False,False,,Preliminary,Blantyre,,2014
7122,Libya,Togo,2,0,home_team,False,False,False,,Preliminary,Tripoli,,2014
7123,Botswana,Central African Republic,3,2,home_team,False,False,False,,Preliminary,Lobatse,,2014
7124,Cape Verde,Sierra Leone,1,0,home_team,False,False,False,,Preliminary,Praia,,2014
7125,Morocco,Gambia,2,0,home_team,False,False,False,,Preliminary,Marrakech,,2014
7126,Zambia,Sudan,1,1,draw,False,False,False,,Preliminary,Ndola,,2014
7127,Congo,Burkina Faso,0,1,away_team,False,False,False,,Preliminary,Pointe-Noire,,2014
7128,Gabon,Niger,4,1,home_team,False,False,False,,Preliminary,Franceville,,2014
7129,Uganda,Angola,2,1,home_team,False,False,False,,Preliminary,Kampala,,2014
7130,Ethiopia,South Africa,2,1,home_team,False,False,False,,Preliminary,Addis Ababa,,2014
7131,Equatorial Guinea,Tunisia,1,1,draw,False,False,False,,Preliminary,Malabo,,2014
7132,Tanzania,Ivory Coast,2,4,away_team,False,False,False,,Preliminary,Dar es Salaam,,2014
7133,Lesotho,Ghana,0,2,away_team,False,False,False,,Preliminary,Maseru,,2014
7134,Mozambique,Egypt,0,1,away_team,False,False,False,,Preliminary,Maputo,,2014
7135,Guinea,Zimbabwe,1,0,home_team,False,False,False,,Preliminary,Conakry,,2014
7136,Rwanda,Algeria,0,1,away_team,False,False,False,,Preliminary,Kigali,,2014
7137,Mali,Benin,2,2,draw,False,False,False,,Preliminary,Bamako,,2014
7138,D.R. Congo,Cameroon,0,0,draw,False,False,False,,Preliminary,Kinshasa,,2014
7139,Liberia,Senegal,0,2,away_team,False,False,False,,Preliminary,Monrovia,,2014
7140,USA,Honduras,1,0,home_team,False,False,False,,Preliminary,Salt Lake City,,2014
7141,Costa Rica,Panama,2,0,home_team,False,False,False,,Preliminary,San José,,2014
7142,South Korea,Iran,0,1,away_team,False,False,False,,Preliminary,Ulsan,,2014
7143,Uzbekistan,Qatar,5,1,home_team,False,False,False,,Preliminary,Tashkent,,2014
7144,Australia,Iraq,1,0,home_team,False,False,False,,Preliminary,Sydney,,2014
7145,Jordan,Oman,1,0,home_team,False,False,False,,Preliminary,Amman,,2014
7146,Northern Ireland,Russia,1,0,home_team,False,False,False,,Preliminary,Belfast,,2014
7147,Macedonia,Wales,2,1,home_team,False,False,False,,Preliminary,Skopje,,2014
7148,Scotland,Belgium,0,2,away_team,False,False,False,,Preliminary,Glasgow,,2014
7149,Serbia,Croatia,1,1,draw,False,False,False,,Preliminary,Beograd,,2014
7150,Czech Republic,Armenia,1,2,away_team,False,False,False,,Preliminary,Praha,,2014
7151,Italy,Bulgaria,1,0,home_team,False,False,False,,Preliminary,Palermo,,2014
7152,Malta,Denmark,1,2,away_team,False,False,False,,Preliminary,TaQali,,2014
7153,Kazakhstan,Faroe Islands,2,1,home_team,False,False,False,,Preliminary,Astana,,2014
7154,Germany,Austria,3,0,home_team,False,False,False,,Preliminary,München,,2014
7155,Ireland,Sweden,1,2,away_team,False,False,False,,Preliminary,Dublin,,2014
7156,Estonia,Netherlands,2,2,draw,False,False,False,,Preliminary,Tallinn,,2014
7157,Romania,Hungary,3,0,home_team,False,False,False,,Preliminary,Bucureşti,,2014
7158,Turkey,Andorra,5,0,home_team,False,False,False,,Preliminary,Kayseri,,2014
7159,Norway,Cyprus,2,0,home_team,False,False,False,,Preliminary,Oslo,,2014
7160,Slovenia,Albania,1,0,home_team,False,False,False,,Preliminary,Ljubljana,,2014
7161,Switzerland,Iceland,4,4,draw,False,False,False,,Preliminary,Bern,,2014
7162,Russia,Luxembourg,4,1,home_team,False,False,False,,Preliminary,Kazan,,2014
7163,Northern Ireland,Portugal,2,4,away_team,False,False,False,,Preliminary,Belfast,,2014
7164,Liechtenstein,Greece,0,1,away_team,False,False,False,,Preliminary,Vaduz,,2014
7165,Bosnia-Herzegovina,Slovakia,0,1,away_team,False,False,False,,Preliminary,Zenica,,2014
7166,Latvia,Lithuania,2,1,home_team,False,False,False,,Preliminary,Rīga,,2014
7167,Ukraine,San Marino,9,0,home_team,False,False,False,,Preliminary,Lvïv,,2014
7168,England,Moldova,4,0,home_team,False,False,False,,Preliminary,London,,2014
7169,Poland,Montenegro,1,1,draw,False,False,False,,Preliminary,Warszawa,,2014
7170,Georgia,France,0,0,draw,False,False,False,,Preliminary,Tbilisi,,2014
7171,Finland,Spain,0,2,away_team,False,False,False,,Preliminary,Helsinki,,2014
7172,Paraguay,Bolivia,4,0,home_team,False,False,False,,Preliminary,Asunción,,2014
7173,Peru,Uruguay,1,2,away_team,False,False,False,,Preliminary,Lima,,2014
7174,Colombia,Ecuador,1,0,home_team,False,False,False,,Preliminary,Barranquilla,,2014
7175,Chile,Venezuela,3,0,home_team,False,False,False,,Preliminary,Santiago,,2014
7176,Mexico,Honduras,1,2,away_team,False,False,False,,Preliminary,México DF,,2014
7177,Panama,Jamaica,0,0,draw,False,False,False,,Preliminary,Panamá,,2014
7178,Costa Rica,USA,3,1,home_team,False,False,False,,Preliminary,San José,,2014
7179,Jordan,Uzbekistan,1,1,draw,False,False,False,,Preliminary,Amman,,2014
7180,Ghana,Zambia,2,1,home_team,False,False,False,,Preliminary,Kumasi,,2014
7181,Israel,Azerbaijan,1,1,draw,False,False,False,,Preliminary,Tel Aviv,,2014
7182,South Africa,Botswana,4,1,home_team,False,False,False,,Preliminary,Durban,,2014
7183,Central African Republic,Ethiopia,1,2,away_team,False,False,False,,Preliminary,Brazzaville,,2014
7184,Sierra Leone,Equatorial Guinea,3,2,home_team,False,False,False,,Preliminary,Freetown,,2014
7185,Tunisia,Cape Verde,0,2,away_team,False,False,False,,Preliminary,Radès,,2014
7186,Ivory Coast,Morocco,1,1,draw,False,False,False,,Preliminary,Abidjan,,2014
7187,Gambia,Tanzania,2,0,home_team,False,False,False,,Preliminary,Bakau,,2014
7188,Burkina Faso,Gabon,1,0,home_team,False,False,False,,Preliminary,Ouagadougou,,2014
7189,Niger,Congo,2,2,draw,False,False,False,,Preliminary,Niamey,,2014
7190,Nigeria,Malawi,2,0,home_team,False,False,False,,Preliminary,Calabar,,2014
7191,Angola,Liberia,4,1,home_team,False,False,False,,Preliminary,Lubango,,2014
7192,Senegal,Uganda,1,0,home_team,False,False,False,,Preliminary,Marrakesh,,2014
7193,Sudan,Lesotho,2,3,away_team,False,False,False,,Preliminary,Omdurman,,2014
7194,Kenya,Namibia,1,0,home_team,False,False,False,,Preliminary,Nairobi,,2014
7195,Zimbabwe,Mozambique,1,1,draw,False,False,False,,Preliminary,Harare,,2014
7196,Benin,Rwanda,2,0,home_team,False,False,False,,Preliminary,Porto-Novo,,2014
7197,Cameroon,Libya,1,0,home_team,False,False,False,,Preliminary,Yaoundé,,2014
7198,Togo,D.R. Congo,2,1,home_team,False,False,False,,Preliminary,Lomé,,2014
7199,Macedonia,Scotland,1,2,away_team,False,False,False,,Preliminary,Skopje,,2014
7200,Wales,Serbia,0,3,away_team,False,False,False,,Preliminary,Cardiff,,2014
7201,Armenia,Denmark,0,1,away_team,False,False,False,,Preliminary,Erevan,,2014
7202,Italy,Czech Republic,2,1,home_team,False,False,False,,Preliminary,Torino,,2014
7203,Malta,Bulgaria,1,2,away_team,False,False,False,,Preliminary,TaQali,,2014
7204,Kazakhstan,Sweden,0,1,away_team,False,False,False,,Preliminary,Astana,,2014
7205,Austria,Ireland,1,0,home_team,False,False,False,,Preliminary,Wien,,2014
7206,Faroe Islands,Germany,0,3,away_team,False,False,False,,Preliminary,Tórshavn,,2014
7207,Andorra,Netherlands,0,2,away_team,False,False,False,,Preliminary,Andorra la Vella,,2014
7208,Hungary,Estonia,5,1,home_team,False,False,False,,Preliminary,Budapest,,2014
7209,Romania,Turkey,0,2,away_team,False,False,False,,Preliminary,Bucureşti,,2014
7210,Cyprus,Slovenia,0,2,away_team,False,False,False,,Preliminary,Levkosía,,2014
7211,Iceland,Albania,2,1,home_team,False,False,False,,Preliminary,Reykjavík,,2014
7212,Norway,Switzerland,0,2,away_team,False,False,False,,Preliminary,Oslo,,2014
7213,Russia,Israel,3,1,home_team,False,False,False,,Preliminary,St Peterburg,,2014
7214,Luxembourg,Northern Ireland,3,2,home_team,False,False,False,,Preliminary,Luxembourg,,2014
7215,Greece,Latvia,1,0,home_team,False,False,False,,Preliminary,Peiraiás,,2014
7216,Slovakia,Bosnia-Herzegovina,1,2,away_team,False,False,False,,Preliminary,Žilina,,2014
7217,Lithuania,Liechtenstein,2,0,home_team,False,False,False,,Preliminary,Marijampolė,,2014
7218,Ukraine,England,0,0,draw,False,False,False,,Preliminary,Kyïv,,2014
7219,San Marino,Poland,1,5,away_team,False,False,False,,Preliminary,Serravalle,,2014
7220,Belarus,France,2,4,away_team,False,False,False,,Preliminary,Gomel,,2014
7221,Georgia,Finland,0,1,away_team,False,False,False,,Preliminary,Tbilisi,,2014
7222,Bolivia,Ecuador,1,1,draw,False,False,False,,Preliminary,La Paz,,2014
7223,Paraguay,Argentina,2,5,away_team,False,False,False,,Preliminary,Asunción,,2014
7224,Uruguay,Colombia,2,0,home_team,False,False,False,,Preliminary,Montevideo,,2014
7225,Venezuela,Peru,3,2,home_team,False,False,False,,Preliminary,Puerto la Cruz,,2014
7226,Jamaica,Costa Rica,1,1,draw,False,False,False,,Preliminary,Kingston,,2014
7227,USA,Mexico,2,0,home_team,False,False,False,,Preliminary,Columbus,,2014
7228,Honduras,Panama,2,2,draw,False,False,False,,Preliminary,Tegucigalpa,,2014
7229,Uzbekistan,Jordan,1,1,draw,False,False,False,,Preliminary,Tashkent,,2014
7230,Egypt,Guinea,4,2,home_team,False,False,False,,Preliminary,El-Gouna,,2014
7231,Algeria,Mali,1,0,home_team,False,False,False,,Preliminary,Blida,,2014
7232,Croatia,Belgium,1,2,away_team,False,False,False,,Preliminary,Zagreb,,2014
7233,Wales,Macedonia,1,0,home_team,False,False,False,,Preliminary,Cardiff,,2014
7234,Armenia,Bulgaria,2,1,home_team,False,False,False,,Preliminary,Erevan,,2014
7235,Denmark,Italy,2,2,draw,False,False,False,,Preliminary,København,,2014
7236,Malta,Czech Republic,1,4,away_team,False,False,False,,Preliminary,TaQali,,2014
7237,Germany,Ireland,3,0,home_team,False,False,False,,Preliminary,Köln,,2014
7238,Sweden,Austria,2,1,home_team,False,False,False,,Preliminary,Stockholm,,2014
7239,Faroe Islands,Kazakhstan,1,1,draw,False,False,False,,Preliminary,Tórshavn,,2014
7240,Andorra,Romania,0,4,away_team,False,False,False,,Preliminary,Andorra la Vella,,2014
7241,Estonia,Turkey,0,2,away_team,False,False,False,,Preliminary,Tallinn,,2014
7242,Netherlands,Hungary,8,1,home_team,False,False,False,,Preliminary,Amsterdam,,2014
7243,Albania,Switzerland,1,2,away_team,False,False,False,,Preliminary,Tiranë,,2014
7244,Iceland,Cyprus,2,0,home_team,False,False,False,,Preliminary,Reykjavík,,2014
7245,Slovenia,Norway,3,0,home_team,False,False,False,,Preliminary,Maribor,,2014
7246,Luxembourg,Russia,0,4,away_team,False,False,False,,Preliminary,Luxembourg,,2014
7247,Azerbaijan,Northern Ireland,2,0,home_team,False,False,False,,Preliminary,Baku,,2014
7248,Portugal,Israel,1,1,draw,False,False,False,,Preliminary,Lisboa,,2014
7249,Greece,Slovakia,1,0,home_team,False,False,False,,Preliminary,Peiraiás,,2014
7250,Bosnia-Herzegovina,Liechtenstein,4,1,home_team,False,False,False,,Preliminary,Zenica,,2014
7251,Lithuania,Latvia,2,0,home_team,False,False,False,,Preliminary,Vilnius,,2014
7252,Moldova,San Marino,3,0,home_team,False,False,False,,Preliminary,Chişinău,,2014
7253,Ukraine,Poland,1,0,home_team,False,False,False,,Preliminary,Kharkïv,,2014
7254,England,Montenegro,4,1,home_team,False,False,False,,Preliminary,London,,2014
7255,Spain,Belarus,2,1,home_team,False,False,False,,Preliminary,Palma de Mallorca,,2014
7256,Venezuela,Paraguay,1,1,draw,False,False,False,,Preliminary,San Cristóbal,,2014
7257,Argentina,Peru,3,1,home_team,False,False,False,,Preliminary,Buenos Aires,,2014
7258,Ecuador,Uruguay,1,0,home_team,False,False,False,,Preliminary,Quito,,2014
